step,agent,post,peers,perspective,tokens,polarity,salience
32,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(31, 3), (31, 6), (31, 6), (30, 6), (30, 2), (30, 6), (30, 8), (28, 6), (28, 2), (28, 6), (27, 8), (27, 3), (27, 7), (26, 8), (26, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
32,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(31, 8), (31, 8), (31, 6), (31, 8), (29, 7), (28, 7), (28, 4), (28, 7), (27, 1), (27, 3), (27, 4), (27, 7), (26, 3), (26, 8), (22, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
32,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(31, 5), (30, 5), (29, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4990427621770093,6.820006769472875
32,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(31, 6), (30, 2), (30, 3), (30, 4), (30, 6), (30, 7), (30, 8), (29, 8), (29, 4), (29, 4), (28, 1), (28, 2), (28, 3), (28, 4), (27, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
32,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8]","[(31, 8), (31, 3), (31, 6), (30, 2), (30, 2), (30, 3), (29, 7), (29, 2), (28, 2), (28, 6), (28, 3), (27, 7), (27, 8), (27, 7), (25, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
32,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(31, 7), (31, 9), (30, 3), (30, 4), (30, 2), (30, 2), (29, 6), (29, 6), (28, 1), (28, 6), (28, 8), (27, 2), (27, 4), (27, 6), (25, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
32,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 1, 2, 3, 4, 6, 8, 9]","[(31, 0), (31, 1), (31, 2), (31, 3), (31, 4), (31, 6), (31, 8), (31, 9), (30, 9), (29, 0), (29, 9), (28, 9), (27, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4577329247002049,4.475361196243465
33,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(32, 0), (32, 9), (31, 2), (31, 3), (31, 4), (31, 6), (31, 8), (31, 9), (30, 0), (29, 0), (29, 9), (27, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46052186955793406,4.397114635455798
33,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(32, 1), (31, 1), (31, 9), (30, 1), (28, 1), (26, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46747258352233506,4.4406246720018085
33,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(32, 7), (32, 7), (32, 3), (32, 7), (32, 7), (31, 9), (31, 2), (31, 6), (31, 2), (31, 4), (31, 0), (30, 7), (29, 4), (27, 7), (26, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
33,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(32, 2), (32, 8), (31, 3), (31, 6), (31, 6), (30, 6), (30, 6), (30, 8), (28, 6), (28, 2), (28, 6), (27, 8), (27, 3), (27, 7), (26, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
33,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(32, 2), (32, 3), (32, 4), (32, 6), (32, 7), (32, 8), (31, 8), (31, 6), (31, 8), (29, 7), (28, 7), (28, 7), (27, 4), (26, 3), (22, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
33,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(32, 5), (31, 5), (30, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4990427621770093,6.820006769472875
33,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(32, 4), (32, 7), (32, 4), (31, 6), (30, 2), (30, 3), (30, 4), (30, 8), (29, 8), (29, 4), (28, 1), (28, 2), (28, 3), (28, 4), (27, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
33,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(32, 2), (32, 3), (32, 4), (32, 6), (32, 7), (32, 8), (31, 8), (31, 3), (30, 2), (30, 2), (30, 3), (29, 7), (28, 6), (27, 7), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
33,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(32, 6), (32, 7), (32, 3), (32, 6), (31, 7), (31, 9), (30, 4), (30, 2), (30, 2), (29, 6), (29, 6), (28, 6), (27, 2), (27, 6), (25, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
33,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(32, 0), (32, 9), (31, 0), (31, 1), (31, 2), (31, 3), (31, 4), (31, 8), (29, 0), (29, 9), (28, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4606655085256761,4.395866752740642
34,0,"{'text': ""If you're going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(33, 0), (33, 9), (32, 0), (31, 2), (31, 3), (31, 4), (31, 6), (31, 8), (31, 9), (30, 0), (29, 0), (29, 9), (27, 0)]","[1532, 345, 821, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46051004372360904,4.397939947159477
34,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(33, 1), (32, 1), (31, 1), (31, 9), (30, 1), (28, 1), (26, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46572025398480976,4.474447611135908
34,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(33, 6), (33, 4), (32, 7), (32, 7), (32, 3), (32, 7), (32, 7), (31, 2), (31, 6), (31, 2), (31, 4), (31, 0), (30, 7), (29, 4), (26, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
34,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(33, 3), (33, 2), (33, 7), (33, 3), (32, 2), (32, 8), (31, 3), (31, 6), (30, 6), (30, 8), (28, 6), (28, 2), (28, 6), (27, 8), (27, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
34,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(33, 7), (33, 2), (32, 2), (32, 3), (32, 4), (32, 6), (32, 7), (32, 8), (31, 8), (31, 6), (31, 8), (29, 7), (28, 7), (28, 7), (27, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
34,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(33, 5), (32, 5), (31, 5), (30, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.49526940469662273,7.070329848928968
34,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(33, 8), (33, 3), (33, 6), (33, 3), (33, 3), (32, 7), (32, 4), (31, 6), (30, 2), (30, 3), (30, 4), (30, 8), (29, 8), (28, 3), (28, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
34,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(33, 3), (33, 8), (33, 7), (32, 2), (32, 3), (32, 4), (32, 6), (32, 7), (32, 8), (31, 8), (30, 2), (30, 2), (30, 3), (28, 6), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
34,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(33, 2), (33, 3), (33, 4), (33, 6), (33, 7), (33, 8), (32, 7), (32, 6), (31, 7), (31, 9), (30, 4), (30, 2), (30, 2), (28, 6), (27, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
34,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(33, 0), (33, 9), (32, 0), (32, 9), (31, 0), (31, 1), (31, 2), (31, 3), (31, 4), (31, 8), (29, 9), (28, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46052186955793406,4.397114635455798
35,0,"{'text': ""If you're going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(34, 0), (34, 9), (33, 0), (33, 9), (32, 0), (31, 2), (31, 3), (31, 4), (31, 6), (31, 8), (31, 9), (29, 0), (29, 9)]","[1532, 345, 821, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46105845335595635,4.512845533364915
35,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (26, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46747258352233506,4.4406246720018085
35,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(34, 4), (34, 6), (34, 6), (34, 6), (33, 6), (32, 7), (32, 7), (32, 3), (32, 7), (32, 7), (31, 2), (31, 6), (31, 4), (30, 7), (29, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
35,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(34, 2), (34, 2), (34, 7), (34, 2), (34, 7), (33, 3), (33, 2), (33, 7), (33, 3), (32, 2), (32, 8), (31, 3), (31, 6), (30, 6), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
35,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(34, 7), (34, 3), (34, 8), (34, 8), (33, 7), (33, 2), (32, 2), (32, 3), (32, 4), (32, 6), (32, 7), (32, 8), (31, 6), (28, 7), (27, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
35,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(34, 5), (33, 5), (32, 5), (31, 5), (30, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4930942597217629,7.196240437698418
35,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(34, 3), (34, 3), (34, 7), (34, 8), (34, 6), (33, 8), (33, 3), (33, 3), (33, 3), (32, 7), (32, 4), (30, 2), (29, 8), (28, 3), (28, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
35,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(34, 4), (34, 2), (33, 3), (33, 8), (33, 7), (32, 2), (32, 3), (32, 4), (32, 6), (32, 7), (32, 8), (30, 2), (30, 2), (30, 3), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
35,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 8]","[(34, 7), (34, 3), (33, 2), (33, 3), (33, 4), (33, 6), (33, 7), (33, 8), (32, 7), (32, 6), (31, 7), (30, 2), (30, 2), (28, 6), (27, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
35,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(34, 0), (34, 9), (33, 0), (33, 9), (32, 0), (32, 9), (31, 0), (31, 1), (31, 4), (28, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4603091267550641,4.605066835526726
36,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(35, 2), (35, 3), (35, 3), (35, 9), (35, 3), (35, 2), (34, 0), (34, 9), (33, 0), (33, 9), (31, 2), (31, 3), (31, 4), (31, 8), (29, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4607671753997141,4.608023042436512
36,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(35, 1), (33, 1), (31, 1), (26, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.47311308022311144,4.335545336957926
36,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8]","[(35, 4), (35, 7), (35, 4), (34, 4), (34, 6), (34, 6), (34, 6), (32, 7), (32, 7), (32, 3), (32, 7), (31, 2), (31, 4), (30, 7), (29, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
36,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8]","[(35, 8), (35, 7), (35, 0), (34, 2), (34, 2), (34, 7), (34, 2), (34, 7), (33, 3), (33, 2), (33, 7), (32, 2), (32, 8), (31, 6), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46108651076249496,4.648355818324992
36,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8]","[(35, 8), (35, 2), (35, 8), (35, 8), (34, 7), (34, 3), (34, 8), (33, 7), (33, 2), (32, 2), (32, 4), (32, 6), (32, 7), (32, 8), (31, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
36,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(35, 5), (34, 5), (33, 5), (32, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.49526940469662273,7.070329848928968
36,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8]","[(35, 4), (35, 3), (34, 3), (34, 3), (34, 7), (34, 8), (34, 6), (33, 8), (33, 3), (33, 3), (33, 3), (32, 7), (32, 4), (29, 8), (28, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
36,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8]","[(35, 8), (35, 3), (35, 0), (34, 4), (34, 2), (33, 3), (33, 7), (32, 2), (32, 4), (32, 6), (32, 7), (30, 2), (30, 2), (30, 3), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46108651076249496,4.648355818324992
36,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8]","[(35, 0), (35, 8), (35, 6), (35, 2), (35, 7), (35, 0), (33, 2), (33, 3), (33, 6), (33, 7), (33, 8), (32, 7), (32, 6), (31, 7), (30, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45910937209769725,4.674009392905518
36,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(35, 0), (35, 9), (34, 0), (34, 9), (33, 0), (33, 9), (32, 0), (32, 9), (31, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46099740793067745,4.608253523814
37,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(36, 0), (36, 3), (36, 7), (36, 8), (36, 9), (35, 3), (35, 3), (35, 3), (35, 2), (34, 0), (34, 9), (33, 0), (33, 9), (31, 2), (31, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4571721469598133,4.609346217789804
37,1,"{'text': ""1. If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street. 2.""}",[1],"[(36, 1), (35, 1)]","[16, 13, 1002, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13, 362, 13]",0.48082706491586125,4.180650991451009
37,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 9]","[(36, 4), (36, 3), (36, 4), (36, 4), (35, 4), (35, 7), (35, 4), (34, 4), (34, 6), (34, 6), (32, 7), (32, 7), (32, 3), (32, 7), (29, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
37,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(36, 0), (35, 8), (35, 7), (35, 0), (34, 2), (34, 2), (34, 7), (34, 2), (33, 3), (33, 2), (33, 7), (32, 2), (32, 8), (31, 6), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.460236208998335,4.659802610286537
37,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 9]","[(35, 8), (35, 2), (35, 8), (35, 8), (34, 7), (34, 3), (34, 8), (33, 7), (33, 2), (32, 2), (32, 4), (32, 6), (32, 7), (32, 8), (31, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
37,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(36, 5), (35, 5), (34, 5), (33, 5), (32, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4930942597217629,7.196240437698418
37,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 4, 6, 7, 9]","[(36, 2), (36, 9), (36, 9), (36, 9), (35, 4), (35, 3), (34, 3), (34, 7), (34, 8), (34, 6), (33, 8), (33, 3), (33, 3), (33, 3), (29, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
