step,agent,post,peers,context,tokens
20,9,"{'text': 'Suppose there were a system of compulsory voting, then there would be a need for it.'}","[0, 1, 2, 5, 9]","[[19, 5], [16, 5], [17, 9], [19, 1], [18, 9], [19, 9], [17, 1], [17, 0], [18, 0], [19, 2], [19, 0], [16, 9], [18, 5], [18, 2], [18, 1]]","[15979, 577, 612, 547, 257, 1080, 286, 31967, 6709, 11, 788, 612, 561, 307, 257, 761, 329, 340, 13]"
21,0,"{'text': ""2. If you give people the right to vote, then they shouldn't have to deal with them. They shouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[19, 1], [20, 0], [20, 2], [20, 5], [18, 0], [18, 1], [20, 1], [17, 5], [19, 0], [17, 0], [19, 5], [18, 9], [17, 1], [20, 9], [19, 9]]","[17, 13, 1002, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 484, 6584, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13]"
21,1,"{'text': ""What if people had the right to vote, but didn't have to deal with them?""}","[0, 1, 2, 5, 9]","[[20, 0], [20, 5], [20, 1], [20, 2], [18, 1], [20, 9], [18, 5], [19, 1], [16, 9], [18, 9], [17, 0], [17, 5], [19, 5], [19, 0], [17, 1]]","[2061, 611, 661, 550, 262, 826, 284, 3015, 11, 475, 1422, 470, 423, 284, 1730, 351, 606, 30]"
21,2,{'text': 'A lot of people in Canada have the right to vote. Why should they have to deal with the government?'},"[0, 1, 2, 5, 9]","[[19, 1], [19, 5], [19, 9], [20, 9], [20, 1], [20, 2], [20, 0], [18, 0], [18, 1], [18, 2], [19, 2], [20, 5], [18, 9], [17, 2], [17, 1]]","[32, 1256, 286, 661, 287, 3340, 423, 262, 826, 284, 3015, 13, 4162, 815, 484, 423, 284, 1730, 351, 262, 1230, 30]"
21,3,"{'text': ""I think it would be great if the state weren't too involved in people's lives. If the majority of the people didn't want to vote, then they should not be forced to do so.""}","[3, 4, 6, 7, 8]","[[20, 4], [20, 7], [20, 8], [20, 3], [19, 3], [19, 8], [18, 8], [17, 4], [18, 3], [17, 8], [19, 6], [19, 7], [17, 3], [20, 6], [17, 7]]","[40, 892, 340, 561, 307, 1049, 611, 262, 1181, 6304, 470, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 262, 3741, 286, 262, 661, 1422, 470, 765, 284, 3015, 11, 788, 484, 815, 407, 307, 4137, 284, 466, 523, 13]"
21,4,"{'text': ""Should the government be too involved in people's lives? And if the majority of the people don't want to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[19, 3], [19, 8], [20, 4], [20, 8], [19, 4], [20, 3], [16, 4], [20, 6], [18, 4], [17, 4], [19, 6], [18, 6], [17, 8], [20, 7], [17, 3]]","[19926, 262, 1230, 307, 1165, 2950, 287, 661, 338, 3160, 30, 843, 611, 262, 3741, 286, 262, 661, 836, 470, 765, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
21,5,"{'text': ""If you give people the right to vote, then you shouldn't have to deal with them. You shouldn't have to argue with them.""}","[0, 1, 2, 5, 9]","[[20, 5], [20, 2], [19, 2], [20, 9], [18, 5], [19, 5], [16, 2], [20, 1], [20, 0], [17, 2], [19, 0], [17, 1], [19, 1], [17, 5], [18, 2]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 345, 6584, 470, 423, 284, 1730, 351, 606, 13, 921, 6584, 470, 423, 284, 7267, 351, 606, 13]"
21,6,"{'text': ""That being said, I'm not sure what to do about all the cases where people dont like the way the system is set up and want to change it.""}","[3, 4, 6, 7, 8]","[[20, 4], [18, 6], [20, 6], [19, 3], [17, 7], [20, 8], [15, 3], [16, 6], [20, 7], [18, 8], [19, 6], [17, 6], [19, 7], [20, 3], [19, 8]]","[2504, 852, 531, 11, 314, 1101, 407, 1654, 644, 284, 466, 546, 477, 262, 2663, 810, 661, 17666, 588, 262, 835, 262, 1080, 318, 900, 510, 290, 765, 284, 1487, 340, 13]"
21,7,"{'text': 'If everyone wants to vote, then why should anyone be forced to do so?'}","[3, 4, 6, 7, 8]","[[19, 8], [18, 6], [20, 7], [20, 6], [20, 8], [17, 7], [20, 4], [19, 4], [20, 3], [15, 7], [19, 7], [18, 4], [19, 3], [19, 6], [17, 4]]","[1532, 2506, 3382, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
21,8,"{'text': ""It's a bad idea to force people to vote.""}","[3, 4, 6, 7, 8]","[[19, 6], [20, 7], [19, 8], [17, 8], [20, 4], [14, 8], [18, 3], [18, 8], [20, 6], [20, 3], [17, 6], [18, 4], [20, 8], [19, 4], [19, 3]]","[1026, 338, 257, 2089, 2126, 284, 2700, 661, 284, 3015, 13]"
21,9,{'text': 'The benefits of compulsory voting could be enormous.'},"[0, 1, 2, 5, 9]","[[20, 2], [20, 5], [20, 1], [18, 9], [19, 9], [20, 9], [17, 9], [19, 2], [19, 1], [20, 0], [18, 2], [19, 5], [16, 9], [19, 0], [17, 1]]","[464, 4034, 286, 31967, 6709, 714, 307, 9812, 13]"
22,0,"{'text': ""A lot of people in Canada have the right to vote, but don't have the right to deal with the government.""}","[0, 1, 2, 5, 9]","[[21, 5], [20, 0], [21, 2], [19, 1], [21, 0], [18, 0], [19, 0], [21, 9], [21, 1], [18, 1], [20, 2], [20, 1], [20, 5], [17, 0], [19, 9]]","[32, 1256, 286, 661, 287, 3340, 423, 262, 826, 284, 3015, 11, 475, 836, 470, 423, 262, 826, 284, 1730, 351, 262, 1230, 13]"
22,1,"{'text': 'Suppose there were a system of compulsory voting, then there would be a need for it.'}","[0, 1, 2, 5, 9]","[[19, 5], [20, 1], [20, 0], [19, 1], [21, 1], [21, 9], [19, 0], [21, 2], [21, 5], [20, 9], [17, 1], [20, 5], [21, 0], [20, 2], [18, 1]]","[15979, 577, 612, 547, 257, 1080, 286, 31967, 6709, 11, 788, 612, 561, 307, 257, 761, 329, 340, 13]"
22,2,"{'text': ""If you give people the right to vote, then they shouldn't have to deal with them. They shouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[21, 2], [18, 2], [21, 9], [18, 9], [19, 5], [21, 1], [19, 2], [20, 9], [21, 0], [20, 2], [20, 1], [21, 5], [17, 2], [17, 1], [20, 5]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 484, 6584, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13]"
22,3,"{'text': ""If most of the people don't want to vote, then why should anyone be forced to do so? The state shouldn't be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[21, 4], [21, 8], [20, 3], [21, 6], [20, 7], [21, 3], [21, 7], [20, 4], [20, 6], [19, 3], [19, 6], [17, 7], [20, 8], [17, 4], [17, 3]]","[1532, 749, 286, 262, 661, 836, 470, 765, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
22,4,"{'text': ""When most people don't want to vote, then why should anyone be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[21, 4], [21, 7], [18, 4], [21, 6], [20, 8], [20, 4], [19, 4], [20, 6], [20, 7], [21, 3], [19, 6], [20, 3], [21, 8], [19, 8], [19, 3]]","[2215, 749, 661, 836, 470, 765, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
22,5,"{'text': ""If people had the right to vote, then they wouldn't have to deal with them. They wouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[19, 1], [21, 5], [20, 5], [21, 0], [20, 9], [21, 1], [21, 2], [21, 9], [18, 5], [19, 0], [20, 1], [19, 5], [20, 0], [20, 2], [17, 5]]","[1532, 661, 550, 262, 826, 284, 3015, 11, 788, 484, 3636, 470, 423, 284, 1730, 351, 606, 13, 1119, 3636, 470, 423, 284, 760, 345, 13]"
22,6,"{'text': ""Shouldn't the state be more involved in people's lives? And if the majority of the people don't want to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[21, 6], [21, 3], [19, 6], [20, 7], [20, 4], [21, 7], [18, 6], [20, 6], [17, 7], [18, 8], [20, 8], [21, 4], [21, 8], [20, 3], [16, 6]]","[19926, 77, 470, 262, 1181, 307, 517, 2950, 287, 661, 338, 3160, 30, 843, 611, 262, 3741, 286, 262, 661, 836, 470, 765, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
22,7,"{'text': 'If everyone wanted to vote, then why should anyone be forced to do so?'}","[3, 4, 6, 7, 8]","[[21, 7], [19, 8], [20, 7], [20, 8], [21, 3], [19, 7], [21, 8], [21, 4], [17, 7], [21, 6], [20, 3], [18, 4], [20, 4], [19, 4], [19, 3]]","[1532, 2506, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
22,8,"{'text': ""If everyone wanted to vote, then why should anyone be forced to do so? The state shouldn't be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[18, 8], [21, 8], [21, 4], [21, 7], [19, 4], [20, 3], [20, 8], [20, 4], [20, 7], [17, 8], [21, 6], [19, 6], [18, 4], [21, 3], [19, 8]]","[1532, 2506, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
22,9,"{'text': ""If you give people the right to vote, then you shouldn't have to deal with them. They shouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[21, 5], [19, 1], [21, 9], [20, 5], [20, 9], [20, 2], [21, 2], [18, 9], [19, 9], [21, 0], [21, 1], [19, 5], [20, 1], [19, 0], [20, 0]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 345, 6584, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13]"
23,0,"{'text': ""If you give people the right to vote, then you shouldn't have to deal with them. They shouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[21, 0], [22, 0], [21, 9], [22, 1], [19, 1], [22, 9], [22, 5], [21, 2], [21, 5], [22, 2], [20, 2], [19, 0], [21, 1], [18, 1], [17, 0]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 345, 6584, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13]"
23,1,"{'text': ""Suppose people had the right to vote, but didn't have the right to deal with them. They shouldn't have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[21, 5], [22, 9], [21, 1], [21, 0], [22, 1], [21, 2], [18, 1], [22, 0], [21, 9], [22, 5], [22, 2], [20, 1], [20, 9], [20, 2], [20, 0]]","[15979, 577, 661, 550, 262, 826, 284, 3015, 11, 475, 1422, 470, 423, 262, 826, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
23,2,"{'text': ""It's a very bad idea to give people the right to vote, but not to have to deal with them.""}","[0, 1, 2, 5, 9]","[[22, 1], [22, 2], [21, 9], [21, 2], [21, 0], [22, 0], [21, 5], [18, 9], [20, 2], [22, 5], [22, 9], [19, 2], [20, 9], [21, 1], [17, 2]]","[1026, 338, 257, 845, 2089, 2126, 284, 1577, 661, 262, 826, 284, 3015, 11, 475, 407, 284, 423, 284, 1730, 351, 606, 13]"
23,3,"{'text': ""I think compulsory voting is a bad idea. I think it would be great if the state weren't too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[21, 8], [20, 7], [22, 4], [21, 4], [22, 6], [22, 3], [22, 7], [21, 3], [20, 3], [20, 4], [20, 6], [19, 3], [21, 6], [22, 8], [21, 7]]","[40, 892, 31967, 6709, 318, 257, 2089, 2126, 13, 314, 892, 340, 561, 307, 1049, 611, 262, 1181, 6304, 470, 1165, 2950, 287, 661, 338, 3160, 13]"
23,4,"{'text': ""When most people don't want to vote, then should anyone be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[21, 8], [22, 7], [22, 4], [20, 4], [22, 6], [19, 3], [21, 3], [21, 4], [22, 8], [21, 7], [21, 6], [20, 7], [22, 3], [19, 8], [20, 8]]","[2215, 749, 661, 836, 470, 765, 284, 3015, 11, 788, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
23,5,"{'text': ""If you give people the right to vote, then they wouldn't have to deal with them. They wouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[22, 5], [22, 1], [21, 2], [21, 5], [20, 5], [22, 9], [20, 9], [19, 5], [22, 0], [20, 2], [21, 9], [21, 0], [20, 1], [22, 2], [18, 5]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 484, 3636, 470, 423, 284, 1730, 351, 606, 13, 1119, 3636, 470, 423, 284, 760, 345, 13]"
23,6,"{'text': ""If we can make voting compulsory, why can't we also make some of the things that the state is involved in compulsory?""}","[3, 4, 6, 7, 8]","[[20, 6], [22, 4], [22, 6], [19, 6], [22, 3], [20, 4], [21, 3], [21, 8], [22, 7], [21, 6], [20, 3], [18, 6], [20, 7], [21, 7], [22, 8]]","[1532, 356, 460, 787, 6709, 31967, 11, 1521, 460, 470, 356, 635, 787, 617, 286, 262, 1243, 326, 262, 1181, 318, 2950, 287, 31967, 30]"
23,7,"{'text': ""In the first place, I'd like to stress that I don't think compulsory voting is necessarily a bad thing.""}","[3, 4, 6, 7, 8]","[[19, 4], [20, 7], [21, 4], [22, 7], [21, 8], [21, 7], [19, 7], [22, 4], [22, 3], [22, 6], [20, 4], [22, 8], [19, 8], [19, 3], [21, 3]]","[818, 262, 717, 1295, 11, 314, 1549, 588, 284, 5503, 326, 314, 836, 470, 892, 31967, 6709, 318, 6646, 257, 2089, 1517, 13]"
23,8,"{'text': ""The state should be too involved in people's lives. And if the majority of the people don't want to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[22, 4], [22, 6], [22, 3], [20, 7], [20, 3], [21, 8], [22, 7], [21, 7], [21, 6], [19, 4], [19, 8], [21, 4], [21, 3], [18, 8], [22, 8]]","[464, 1181, 815, 307, 1165, 2950, 287, 661, 338, 3160, 13, 843, 611, 262, 3741, 286, 262, 661, 836, 470, 765, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
23,9,"{'text': ""3. If you give people the right to vote, then they shouldn't have to deal with them. They shouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[20, 9], [22, 0], [22, 9], [20, 2], [18, 9], [21, 1], [21, 9], [22, 5], [22, 1], [22, 2], [21, 0], [21, 2], [20, 0], [21, 5], [19, 9]]","[18, 13, 1002, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 484, 6584, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13]"
24,0,"{'text': ""If people had the right to vote, then they wouldn't have to deal with them. They shouldn't have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[22, 2], [22, 0], [17, 0], [21, 9], [21, 0], [22, 5], [22, 9], [23, 1], [23, 0], [23, 9], [23, 2], [18, 1], [19, 0], [21, 1], [21, 5]]","[1532, 661, 550, 262, 826, 284, 3015, 11, 788, 484, 3636, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
24,1,"{'text': ""If you give people the right to vote, then they shouldn't have to deal with them. They shouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[23, 2], [23, 1], [22, 0], [22, 1], [22, 9], [23, 0], [21, 1], [23, 5], [20, 2], [20, 1], [22, 2], [23, 9], [21, 9], [18, 1], [21, 2]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 484, 6584, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13]"
24,2,"{'text': ""Suppose there were a system of compulsory voting, then there would be a need for it. I'm not sure that this would be such a bad thing.""}","[0, 1, 2, 5, 9]","[[23, 5], [22, 5], [22, 0], [23, 2], [22, 2], [20, 2], [23, 9], [20, 9], [21, 2], [23, 1], [23, 0], [22, 9], [21, 0], [21, 9], [22, 1]]","[15979, 577, 612, 547, 257, 1080, 286, 31967, 6709, 11, 788, 612, 561, 307, 257, 761, 329, 340, 13, 314, 1101, 407, 1654, 326, 428, 561, 307, 884, 257, 2089, 1517, 13]"
24,3,"{'text': ""Wouldn't it be great if the state weren't too involved in people's lives?""}","[3, 4, 6, 7, 8]","[[23, 4], [22, 4], [22, 3], [21, 3], [22, 8], [19, 3], [23, 7], [22, 7], [20, 3], [21, 7], [23, 8], [20, 6], [23, 3], [23, 6], [22, 6]]","[17353, 77, 470, 340, 307, 1049, 611, 262, 1181, 6304, 470, 1165, 2950, 287, 661, 338, 3160, 30]"
24,4,"{'text': ""I think compulsory voting is a bad idea. I think it would be great if the state weren't too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[21, 4], [23, 8], [22, 4], [20, 4], [23, 3], [23, 4], [21, 8], [23, 7], [21, 6], [21, 7], [22, 3], [22, 8], [23, 6], [22, 6], [22, 7]]","[40, 892, 31967, 6709, 318, 257, 2089, 2126, 13, 314, 892, 340, 561, 307, 1049, 611, 262, 1181, 6304, 470, 1165, 2950, 287, 661, 338, 3160, 13]"
24,5,"{'text': ""If you give people the right to vote, then you shouldn't have to deal with them. They shouldn't have to know you.""}","[0, 1, 2, 5, 9]","[[23, 5], [22, 2], [23, 2], [23, 0], [23, 9], [22, 9], [20, 2], [21, 5], [22, 5], [23, 1], [22, 1], [20, 5], [22, 0], [21, 0], [19, 5]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 345, 6584, 470, 423, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13]"
24,6,"{'text': ""The state should not be too involved in people's lives. If everyone wants to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[23, 3], [21, 8], [22, 6], [21, 6], [23, 4], [22, 3], [23, 8], [23, 7], [21, 3], [22, 8], [23, 6], [20, 3], [19, 6], [22, 4], [18, 6]]","[464, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 2506, 3382, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
24,7,"{'text': ""Wouldn't it be great if the state weren't too involved in people's lives?""}","[3, 4, 6, 7, 8]","[[21, 8], [23, 3], [23, 7], [19, 3], [23, 4], [22, 3], [23, 6], [21, 3], [21, 7], [22, 7], [22, 8], [23, 8], [20, 7], [22, 6], [20, 4]]","[17353, 77, 470, 340, 307, 1049, 611, 262, 1181, 6304, 470, 1165, 2950, 287, 661, 338, 3160, 30]"
24,8,"{'text': ""Should the state be more involved in people's lives? If the majority of the people don't want to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[19, 8], [22, 8], [23, 4], [23, 7], [21, 7], [23, 8], [22, 6], [22, 7], [23, 6], [22, 4], [23, 3], [21, 8], [21, 3], [22, 3], [20, 3]]","[19926, 262, 1181, 307, 517, 2950, 287, 661, 338, 3160, 30, 1002, 262, 3741, 286, 262, 661, 836, 470, 765, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
24,9,"{'text': ""Suppose there was a system of compulsory voting, then people would have to deal with the government. But they wouldn't have to know you. Why shouldn't they have the right to vote?""}","[0, 1, 2, 5, 9]","[[22, 9], [23, 0], [23, 9], [21, 5], [21, 2], [20, 9], [21, 9], [23, 1], [23, 5], [22, 1], [23, 2], [20, 0], [19, 9], [22, 0], [22, 5]]","[15979, 577, 612, 373, 257, 1080, 286, 31967, 6709, 11, 788, 661, 561, 423, 284, 1730, 351, 262, 1230, 13, 887, 484, 3636, 470, 423, 284, 760, 345, 13, 4162, 6584, 470, 484, 423, 262, 826, 284, 3015, 30]"
25,0,{'text': 'The fact that we have a democracy does not mean that the people in power should have the right to vote on their own behalf.'},"[0, 1, 2, 5, 9]","[[24, 0], [23, 9], [23, 0], [22, 0], [21, 9], [24, 2], [24, 9], [24, 5], [24, 1], [22, 9], [23, 2], [23, 1], [21, 0], [22, 2], [21, 5]]","[464, 1109, 326, 356, 423, 257, 7996, 857, 407, 1612, 326, 262, 661, 287, 1176, 815, 423, 262, 826, 284, 3015, 319, 511, 898, 8378, 13]"
25,1,"{'text': ""Suppose there were a system of compulsory voting, then people would have to deal with the government. But they wouldn't have to know you. Why shouldn't they have the right to vote?""}","[0, 1, 2, 5, 9]","[[24, 1], [24, 0], [21, 2], [22, 9], [24, 5], [23, 1], [23, 2], [22, 0], [22, 1], [24, 9], [23, 0], [24, 2], [23, 5], [21, 1], [21, 9]]","[15979, 577, 612, 547, 257, 1080, 286, 31967, 6709, 11, 788, 661, 561, 423, 284, 1730, 351, 262, 1230, 13, 887, 484, 3636, 470, 423, 284, 760, 345, 13, 4162, 6584, 470, 484, 423, 262, 826, 284, 3015, 30]"
25,2,"{'text': ""Suppose people had the right to vote, but didn't have the right to deal with them. They shouldn't have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[23, 2], [24, 2], [22, 1], [24, 5], [24, 9], [24, 0], [22, 2], [23, 5], [23, 1], [24, 1], [23, 0], [23, 9], [20, 2], [22, 9], [20, 9]]","[15979, 577, 661, 550, 262, 826, 284, 3015, 11, 475, 1422, 470, 423, 262, 826, 284, 1730, 351, 606, 13, 1119, 6584, 470, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
25,3,"{'text': ""It would be wonderful if the state wouldn't be too involved in people's lives. And if the majority of the people didn't want to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[24, 7], [22, 3], [23, 3], [22, 6], [24, 3], [24, 6], [24, 4], [24, 8], [22, 8], [23, 8], [21, 3], [23, 4], [21, 7], [23, 7], [20, 6]]","[1026, 561, 307, 7932, 611, 262, 1181, 3636, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13, 843, 611, 262, 3741, 286, 262, 661, 1422, 470, 765, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
25,4,"{'text': ""Most people don't want to vote, so why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[23, 4], [24, 7], [23, 8], [24, 6], [24, 3], [22, 3], [24, 4], [23, 3], [24, 8], [22, 4], [21, 4], [22, 8], [22, 6], [23, 6], [23, 7]]","[6943, 661, 836, 470, 765, 284, 3015, 11, 523, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
25,5,"{'text': ""If voting is made compulsory, then everyone ought to have to deal with the government. I don't think this would be such a bad thing.""}","[0, 1, 2, 5, 9]","[[24, 1], [24, 0], [23, 5], [22, 5], [22, 2], [24, 5], [22, 9], [24, 9], [23, 1], [22, 0], [23, 9], [22, 1], [23, 0], [24, 2], [20, 5]]","[1532, 6709, 318, 925, 31967, 11, 788, 2506, 10783, 284, 423, 284, 1730, 351, 262, 1230, 13, 314, 836, 470, 892, 428, 561, 307, 884, 257, 2089, 1517, 13]"
