step,agent,post,peers,context,tokens
16,8,"{'text': ""If every citizen were forced to vote, we wouldn't have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[15, 8], [15, 6], [14, 0], [15, 0], [10, 8], [14, 6], [13, 4], [14, 8], [15, 4], [13, 6], [12, 6], [13, 8], [15, 2], [12, 8], [14, 4]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 3636, 470, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
16,9,"{'text': ""If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether or not...""}","[1, 3, 5, 7, 9]","[[15, 3], [15, 9], [14, 9], [15, 5], [12, 5], [12, 7], [13, 5], [14, 5], [14, 7], [14, 1], [14, 3], [13, 9], [15, 1], [15, 7], [13, 3]]","[1532, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 986]"
17,0,"{'text': ""Only the rich, the well-connected, and the well-organized can make it compulsory. The poor and disenfranchised don't have the resources to make it compulsory.""}","[0, 2, 4, 6, 8]","[[16, 0], [15, 4], [15, 8], [15, 6], [15, 0], [14, 8], [16, 4], [14, 0], [16, 6], [14, 6], [16, 8], [14, 4], [12, 6], [16, 2], [15, 2]]","[10049, 262, 5527, 11, 262, 880, 12, 15236, 11, 290, 262, 880, 12, 30280, 460, 787, 340, 31967, 13, 383, 3595, 290, 41307, 1417, 836, 470, 423, 262, 4133, 284, 787, 340, 31967, 13]"
17,1,"{'text': ""If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether or not...""}","[1, 3, 5, 7, 9]","[[16, 5], [14, 1], [14, 5], [11, 1], [14, 3], [16, 7], [15, 1], [16, 1], [16, 9], [15, 5], [15, 3], [15, 9], [16, 3], [14, 9], [12, 1]]","[1532, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 986]"
17,2,"{'text': ""If every citizen were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[15, 4], [16, 2], [15, 2], [16, 4], [15, 0], [14, 2], [16, 0], [16, 8], [15, 8], [14, 0], [16, 6], [14, 6], [14, 8], [13, 6], [15, 6]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
17,3,"{'text': ""1) If compulsory voting was a problem of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[16, 9], [16, 3], [16, 5], [15, 7], [13, 7], [14, 7], [15, 1], [16, 7], [16, 1], [14, 3], [15, 3], [15, 9], [14, 1], [15, 5], [13, 3]]","[16, 8, 1002, 31967, 6709, 373, 257, 1917, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
17,4,{'text': 'Why should the poor and disenfranchised not be allowed to vote?'},"[0, 2, 4, 6, 8]","[[16, 4], [16, 2], [16, 8], [13, 4], [15, 4], [16, 0], [14, 6], [14, 4], [15, 0], [15, 2], [15, 6], [15, 8], [13, 0], [12, 4], [14, 0]]","[5195, 815, 262, 3595, 290, 41307, 1417, 407, 307, 3142, 284, 3015, 30]"
17,5,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[15, 5], [14, 1], [15, 7], [13, 1], [16, 7], [16, 1], [14, 5], [16, 9], [16, 5], [15, 9], [13, 5], [14, 7], [16, 3], [15, 1], [15, 3]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
17,6,"{'text': ""Do you honestly think that people are going to be forced to vote every time they go to the polls? If they're not going to vote, that's fine.""}","[0, 2, 4, 6, 8]","[[12, 6], [16, 8], [14, 4], [16, 6], [16, 4], [15, 6], [16, 0], [16, 2], [14, 6], [15, 2], [15, 4], [14, 2], [13, 6], [15, 0], [14, 8]]","[5211, 345, 12698, 892, 326, 661, 389, 1016, 284, 307, 4137, 284, 3015, 790, 640, 484, 467, 284, 262, 9231, 30, 1002, 484, 821, 407, 1016, 284, 3015, 11, 326, 338, 3734, 13]"
17,7,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[16, 7], [16, 3], [15, 9], [15, 5], [15, 7], [14, 9], [13, 7], [15, 1], [16, 1], [14, 7], [16, 5], [15, 3], [16, 9], [13, 5], [14, 5]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
17,8,"{'text': ""If you're opposed to compulsory voting, why not get rid of the Electoral College? If the upper-class and well-connected aren't allowed to vote, why should the poor and disenfranchised?""}","[0, 2, 4, 6, 8]","[[16, 8], [16, 4], [15, 4], [16, 6], [16, 0], [13, 6], [12, 8], [15, 8], [14, 8], [16, 2], [15, 6], [14, 0], [13, 8], [14, 6], [12, 6]]","[1532, 345, 821, 6886, 284, 31967, 6709, 11, 1521, 407, 651, 5755, 286, 262, 27557, 5535, 30, 1002, 262, 6727, 12, 4871, 290, 880, 12, 15236, 3588, 470, 3142, 284, 3015, 11, 1521, 815, 262, 3595, 290, 41307, 1417, 30]"
17,9,"{'text': ""1) If compulsory voting were a problem of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[16, 7], [15, 9], [16, 5], [16, 9], [16, 1], [13, 9], [15, 1], [15, 3], [14, 9], [16, 3], [15, 5], [14, 5], [14, 7], [15, 7], [13, 5]]","[16, 8, 1002, 31967, 6709, 547, 257, 1917, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
18,0,"{'text': ""If every citizen were forced to vote, we'd have a completely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[17, 4], [14, 6], [17, 0], [15, 4], [17, 8], [17, 6], [16, 0], [14, 0], [15, 0], [14, 8], [15, 6], [15, 8], [16, 2], [16, 8], [17, 2]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 257, 3190, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
18,1,"{'text': ""1) If compulsory voting were a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[17, 9], [17, 1], [16, 3], [15, 1], [17, 7], [14, 9], [15, 5], [16, 7], [16, 5], [17, 3], [16, 1], [16, 9], [17, 5], [14, 1], [12, 1]]","[16, 8, 1002, 31967, 6709, 547, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
18,2,"{'text': ""If everyone were forced to vote, we wouldn't have an entirely different political system. In other words, it would be the exact opposite of what we have now.""}","[0, 2, 4, 6, 8]","[[14, 2], [17, 2], [16, 4], [17, 4], [16, 2], [15, 8], [15, 2], [17, 0], [16, 8], [17, 8], [16, 6], [15, 4], [15, 0], [17, 6], [14, 6]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 3636, 470, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13]"
18,3,"{'text': ""If voluntary voting were a crisis of democracy, then let's have a referendum on whether or not it would be better to have a referendum on whether or not it would be better to have a referendum on...""}","[1, 3, 5, 7, 9]","[[15, 7], [17, 7], [15, 9], [14, 3], [17, 3], [17, 9], [15, 3], [16, 3], [16, 9], [16, 7], [16, 5], [17, 1], [17, 5], [16, 1], [15, 5]]","[1532, 16171, 6709, 547, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 986]"
18,4,"{'text': ""If everyone were required to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[17, 4], [14, 4], [16, 2], [16, 0], [17, 2], [15, 4], [17, 6], [14, 0], [16, 4], [15, 2], [17, 8], [15, 0], [15, 6], [12, 4], [17, 0]]","[1532, 2506, 547, 2672, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
18,5,"{'text': ""1) If compulsory voting were a problem of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[16, 5], [15, 1], [15, 5], [14, 7], [17, 5], [14, 5], [17, 9], [17, 1], [17, 7], [15, 7], [17, 3], [16, 3], [16, 9], [16, 7], [13, 5]]","[16, 8, 1002, 31967, 6709, 547, 257, 1917, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
18,6,"{'text': ""If every citizen were forced to vote, we wouldn't have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[16, 6], [17, 6], [16, 8], [17, 2], [17, 4], [15, 4], [16, 2], [15, 0], [15, 2], [14, 6], [15, 6], [17, 0], [16, 0], [12, 6], [17, 8]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 3636, 470, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
18,7,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[17, 3], [16, 7], [16, 1], [16, 9], [17, 7], [17, 5], [14, 7], [15, 7], [15, 1], [16, 3], [16, 5], [17, 1], [17, 9], [13, 7], [15, 5]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
18,8,"{'text': ""If everyone was forced to vote, we'd have an entirely different political system. Inother words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[17, 8], [15, 8], [17, 4], [16, 2], [16, 0], [17, 0], [14, 8], [13, 8], [16, 8], [15, 6], [16, 4], [12, 6], [17, 2], [14, 0], [17, 6]]","[1532, 2506, 373, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 847, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
18,9,"{'text': ""1) If compulsory voting were a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[15, 7], [14, 9], [17, 5], [17, 9], [17, 1], [16, 1], [16, 9], [17, 3], [15, 5], [15, 9], [17, 7], [16, 7], [16, 3], [15, 1], [15, 3]]","[16, 8, 1002, 31967, 6709, 547, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
19,0,"{'text': ""If every citizen were forced to vote, we wouldn't have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[18, 2], [17, 0], [16, 2], [18, 0], [15, 0], [18, 4], [17, 6], [18, 8], [15, 8], [16, 0], [15, 4], [18, 6], [14, 6], [17, 8], [17, 2]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 3636, 470, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
19,1,{'text': '2) It seems to me that the current EU system of voting is undemocratic in its own right.'},"[1, 3, 5, 7, 9]","[[15, 1], [16, 7], [18, 7], [17, 1], [18, 1], [18, 9], [17, 5], [18, 5], [18, 3], [17, 9], [16, 1], [17, 3], [15, 5], [14, 1], [16, 5]]","[17, 8, 632, 2331, 284, 502, 326, 262, 1459, 4576, 1080, 286, 6709, 318, 3318, 368, 15405, 287, 663, 898, 826, 13]"
19,2,"{'text': ""If everyone were forced to vote, we wouldn't have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[18, 2], [15, 2], [18, 8], [16, 2], [16, 4], [15, 4], [18, 4], [15, 0], [17, 2], [17, 6], [18, 6], [17, 0], [16, 6], [18, 0], [16, 8]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 3636, 470, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
19,3,{'text': '1) We need to be able to have a referendum on whether or not we want a referendum on whether or not it would be better to have a referendum on whether or not it would be better to...'},"[1, 3, 5, 7, 9]","[[16, 3], [18, 1], [15, 3], [18, 5], [18, 3], [16, 1], [16, 7], [16, 5], [17, 1], [15, 7], [17, 3], [14, 3], [18, 9], [15, 9], [17, 5]]","[16, 8, 775, 761, 284, 307, 1498, 284, 423, 257, 11467, 319, 1771, 393, 407, 356, 765, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 986]"
19,4,"{'text': ""It's not true that the upper class and well-connected are not allowed to vote.""}","[0, 2, 4, 6, 8]","[[14, 4], [18, 4], [17, 4], [18, 2], [17, 8], [15, 4], [18, 8], [16, 0], [18, 0], [18, 6], [17, 0], [16, 4], [17, 6], [17, 2], [15, 2]]","[1026, 338, 407, 2081, 326, 262, 6727, 1398, 290, 880, 12, 15236, 389, 407, 3142, 284, 3015, 13]"
19,5,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[17, 9], [16, 5], [18, 5], [17, 5], [15, 7], [18, 3], [18, 7], [14, 7], [15, 1], [18, 1], [17, 1], [18, 9], [17, 7], [13, 5], [16, 3]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
19,6,"{'text': ""If everyone were required to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[18, 0], [18, 2], [15, 6], [18, 8], [17, 6], [17, 4], [18, 6], [17, 0], [16, 6], [18, 4], [14, 6], [16, 0], [17, 2], [15, 2], [17, 8]]","[1532, 2506, 547, 2672, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
19,7,"{'text': ""If compulsory voting were a crisis of democracy, then let's have a referendum on whether or not it would be better to have a referendum on whether or not it would be better to have a referendum on...""}","[1, 3, 5, 7, 9]","[[17, 7], [17, 9], [18, 7], [16, 7], [16, 1], [15, 7], [18, 9], [18, 1], [16, 9], [18, 3], [17, 1], [17, 3], [15, 5], [18, 5], [17, 5]]","[1532, 31967, 6709, 547, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 986]"
19,8,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[18, 8], [17, 0], [18, 0], [18, 4], [17, 4], [18, 6], [17, 8], [16, 8], [13, 8], [17, 6], [15, 6], [17, 2], [18, 2], [16, 4], [16, 2]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
19,9,{'text': '3) Compulsory voting would reduce the role of the government and the role of the media and the government and the media and the government and the media and the government and the media and the government...'},"[1, 3, 5, 7, 9]","[[18, 9], [18, 5], [16, 1], [18, 1], [18, 3], [16, 9], [17, 3], [17, 9], [17, 5], [15, 9], [16, 3], [18, 7], [17, 7], [15, 1], [16, 7]]","[18, 8, 3082, 5753, 652, 6709, 561, 4646, 262, 2597, 286, 262, 1230, 290, 262, 2597, 286, 262, 2056, 290, 262, 1230, 290, 262, 2056, 290, 262, 1230, 290, 262, 2056, 290, 262, 1230, 290, 262, 2056, 290, 262, 1230, 986]"
20,0,"{'text': ""If everyone were forced to vote, we wouldn't have an entirely different political system. In other words, it would be the exact opposite of what we have now.""}","[0, 2, 4, 6, 8]","[[18, 0], [18, 2], [17, 0], [16, 0], [19, 0], [18, 4], [18, 6], [15, 0], [19, 6], [19, 2], [15, 8], [17, 2], [19, 8], [17, 8], [17, 6]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 3636, 470, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13]"
20,1,"{'text': ""1) There is an obvious point to make here: that if we're going to have a referendum on whether or not it would be better to have a referendum on whether or not it would be better...""}","[1, 3, 5, 7, 9]","[[18, 1], [19, 5], [16, 1], [17, 9], [19, 3], [19, 9], [17, 1], [19, 1], [17, 5], [18, 7], [17, 3], [19, 7], [18, 3], [15, 1], [18, 5]]","[16, 8, 1318, 318, 281, 3489, 966, 284, 787, 994, 25, 326, 611, 356, 821, 1016, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 986]"
20,2,"{'text': ""If every citizen were forced to vote, we wouldn't have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[16, 2], [18, 0], [19, 4], [19, 0], [19, 2], [18, 8], [17, 2], [19, 6], [18, 2], [19, 8], [18, 4], [16, 4], [18, 6], [17, 6], [16, 6]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 3636, 470, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
20,3,"{'text': ""If compulsory voting was a problem of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether or not...""}","[1, 3, 5, 7, 9]","[[16, 3], [19, 3], [19, 1], [17, 1], [17, 3], [19, 9], [19, 7], [18, 3], [15, 3], [19, 5], [16, 5], [17, 5], [18, 9], [18, 5], [18, 1]]","[1532, 31967, 6709, 373, 257, 1917, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 986]"
